,speed_score,unidir_ahv_score,bidir_ahv_score,theta_score,hd_score,grid_score,speed_cell,unidir_ahv_cell,bidir_ahv_cell,theta_cell,hd_cell,grid_cell
200,0.007433648549195077,0.0765649161310315,0.11320180330428806,2.814342910557683,0.04924286853409792,-0.03923371184693275,0.0,True,1.0,0.0,0.0,0.0
201,0.03831592521402695,-0.003302763993100331,0.02067599023213804,7.588947678201432,0.1824434184570365,-0.02190021372781253,0.0,False,0.0,1.0,0.0,0.0
202,-0.014255325223605597,-0.01138886418446862,-0.0565291424284279,7.461421351892249,0.8824616680938198,-0.045314656355651295,0.0,False,0.0,1.0,1.0,0.0
203,-0.02985427880728281,-0.022790694088369697,0.003058722742331411,8.50121249827929,0.8856120713875077,-0.06878530180924905,0.0,False,0.0,1.0,1.0,0.0
204,0.0374426329196215,0.048397069642909775,0.0010564404428551858,9.889001243583397,0.7078112796518631,-0.1895935583072728,0.0,False,0.0,1.0,1.0,0.0
205,0.019941716746756842,0.10680880621971367,0.01860729896553252,7.07211940842949,0.8215474791370553,-0.17898654883022252,0.0,True,0.0,1.0,1.0,0.0
206,0.04125640040606088,0.09842510640115296,0.06866183062563626,5.431780258524326,0.8193063917070419,-0.08548247908958917,0.0,True,1.0,1.0,1.0,0.0
207,-0.058748895043006,-0.0012053578713412635,0.015497941433723256,15.993999958325519,0.4537998915936804,0.17623001250503886,0.0,False,0.0,1.0,1.0,0.0
208,0.0438232287364769,0.06493138148171669,0.07011301647713722,17.499601357136218,0.5121364209534465,0.40870963841902536,0.0,True,1.0,1.0,1.0,1.0
209,-0.022618209650044737,0.003683726468759887,0.02469254464891728,7.0692073657833925,0.09984698635395756,-0.1687448189953554,0.0,False,0.0,1.0,0.0,0.0
210,0.04163164559563913,-0.03294273976028789,-0.017142276126436554,1.0675092374000137,0.1977765122094906,-0.048815562077770575,0.0,False,0.0,0.0,0.0,0.0
211,0.01592050115928011,-0.022950952101661776,-0.024749141500158892,14.930544006036415,0.8646781928442713,-0.21378079848537995,0.0,False,0.0,1.0,1.0,0.0
212,0.06061078200497998,-0.02266951063476633,-0.01050332278396264,10.441952158879127,0.6628659811697091,-0.15618879671468466,0.0,False,0.0,1.0,1.0,0.0
213,-0.02654809522774622,0.0068114303405741395,-0.01868401693459398,7.669446249631159,0.8425997246690717,0.0,0.0,False,0.0,1.0,1.0,0.0
214,-0.05280098355816362,-0.024002870379360948,-0.04809082329127667,17.266947873562483,0.8678796436308991,-0.06545775468483739,0.0,False,0.0,1.0,1.0,0.0
215,-0.010445848447211442,0.010144681801623171,-0.0328443566868071,22.277823143026023,0.5881383667655457,-0.08461407456539866,0.0,False,0.0,1.0,1.0,0.0
216,-0.06390438102641158,0.04657768416294656,-0.01578337683086561,17.501031496703124,0.05620129703455333,1.0291358197106455,0.0,False,0.0,1.0,0.0,1.0
217,0.010563306284019287,-0.07571608451662491,0.005653244542498026,10.50424420587458,0.6193472910817622,-0.17240487458425968,0.0,True,0.0,1.0,1.0,0.0
218,0.20920950189599669,0.0064378013615861394,-0.022180776673697025,2.0843775194322203,0.1526216408182846,-0.029198803729383493,1.0,False,0.0,0.0,0.0,0.0
219,0.10560732140951293,0.003691370001012521,-0.02436551898039333,3.114400168615384,0.12970899376841055,0.03658320469938327,1.0,False,0.0,0.0,0.0,0.0
220,0.02110782679965025,-0.018639674808350683,-0.03929791493357532,11.44260026587749,0.9214070625120712,-0.017757233323790866,0.0,False,0.0,1.0,1.0,0.0
221,0.11802915833681644,0.023165811103514358,0.0003934809615533473,4.7081766659548006,0.3162373323239407,-0.06706620266644585,1.0,False,0.0,0.0,0.0,0.0
222,0.05020025986960533,-0.08470412613773999,0.07392336503568049,2.233070638767916,0.5724686498555172,-0.15452387939334195,0.0,True,1.0,0.0,1.0,0.0
223,-0.015784415249925174,0.002441950320141393,0.029218129514615138,3.4998463593859954,0.6666715150797303,0.17394340694902485,0.0,False,0.0,0.0,1.0,0.0
224,-0.03400656704294359,0.02338697512324527,0.04072158783471931,6.041198797354852,0.8611925410833756,-0.14630226622225204,0.0,False,0.0,1.0,1.0,0.0
225,0.042343525331406257,-0.033855670784180364,-0.013535661786045329,11.401915662346273,0.9011147589736888,-0.13872085303331305,0.0,False,0.0,1.0,1.0,0.0
226,-0.0007396685961487192,-0.03792293625403737,0.026856825055150458,2.058682865058088,0.046327807988656704,0.7644415789934089,0.0,False,0.0,0.0,0.0,1.0
227,0.057832573458574385,-0.0339606888619554,-0.018513162262215242,1.5837257714742514,0.10267906327042993,0.327333846507031,0.0,False,0.0,0.0,0.0,0.0
228,0.22589105476907784,0.013420468708321814,0.05559598378692178,4.508731687371807,0.07897961121401996,-0.2363307772637214,1.0,False,1.0,0.0,0.0,0.0
229,0.12151962607985885,-0.016319063059824602,0.07642349867714385,2.7578414157124427,0.1408401244005247,0.03884537353191095,1.0,False,1.0,0.0,0.0,0.0
230,-0.005188717238348191,-0.03091904872834045,0.013084465907142823,2.220410739458388,0.16257254963954626,0.7864865918465079,0.0,False,0.0,0.0,0.0,1.0
231,-0.026522544678733467,0.07116771310323203,0.008427761328441159,6.0824175444458035,0.6594898380809427,-0.14784958024575345,0.0,True,0.0,1.0,1.0,0.0
232,0.11781335140439188,-0.016914925463013597,0.03331038107782512,2.4538132303482194,0.14201695735980593,-0.09318200861744436,1.0,False,0.0,0.0,0.0,0.0
233,-0.017653543869878267,0.017926647254859828,0.03248727232326636,9.89458199998038,0.8973598171698938,0.010325044039926595,0.0,False,0.0,1.0,1.0,0.0
234,0.057379708171384436,-0.008788887160465731,0.02300115816526804,2.2850892794351143,0.7439095399670348,0.07622678141759609,0.0,False,0.0,0.0,1.0,0.0
236,0.0720109153187039,-0.002907037275688477,0.02625617160262513,4.710558105131169,0.7939469157452945,0.1559078584257358,0.0,False,0.0,0.0,1.0,0.0
237,0.07057028114813943,-0.02087035738302008,0.012994769170091612,20.49208251487498,0.9016117302507208,-0.11918679547735656,0.0,False,0.0,1.0,1.0,0.0
238,0.004269264153914075,0.1010076091183746,0.006030543658048878,10.315938244217524,0.7633104766649215,-0.09894749287014117,0.0,True,0.0,1.0,1.0,0.0
244,0.017462945774513808,-0.017872983759127974,-0.005070036483538395,0.8657210878034939,0.6259271606464439,-0.10793406810866404,0.0,False,0.0,0.0,1.0,0.0
245,-0.04528035207507114,-0.023343504679627883,0.01004365884472993,4.965596352031697,0.11278259293712647,0.3773120173265192,0.0,False,0.0,0.0,0.0,1.0
246,0.042649984722112254,-0.032553092562444284,0.05856052513545666,2.5371141467949068,0.3585987712068117,-0.173088228209846,0.0,False,1.0,0.0,1.0,0.0
247,0.031937091640064905,0.00643016012021305,0.034801510983677564,4.740305029009328,0.2786456125890734,0.18559202954519527,0.0,False,0.0,0.0,0.0,0.0
248,-0.07530932342858,-0.0021572006349013613,-0.031501032409179765,2.8575410816395665,0.22613709604212714,0.1670875441273901,0.0,False,0.0,0.0,0.0,0.0
249,-0.023809336229981614,-0.025811872699711545,-0.00836642061833232,0.5292330273439831,0.2402325369006477,0.09172614555672656,0.0,False,0.0,0.0,0.0,0.0
250,-0.049877289079582436,0.06760353745100492,0.01919811743354502,2.5767541579004063,0.04135278628232181,0.04537895394679181,0.0,True,0.0,0.0,0.0,0.0
251,0.13017036268707755,-0.1361059200230764,0.10490509665889633,2.4237820737046705,0.8582439608301595,0.0,1.0,True,1.0,0.0,1.0,0.0
252,0.01850424335506761,0.039961740724250405,-0.0262034211229358,4.651923520235421,0.8977404534117319,0.0,0.0,False,0.0,0.0,1.0,0.0
253,0.1357025367069623,0.08251331582119423,-0.046492276014409854,1.0023810831724005,0.07664164690813749,-0.054936901420702684,1.0,True,0.0,0.0,0.0,0.0
254,0.0257505218156535,0.004182062567320696,0.03323551260213327,1.3775541239127067,0.7354653153068197,0.0,0.0,False,0.0,0.0,1.0,0.0
255,-0.037833402026302455,-0.10072836251932064,0.0037273638163834014,2.413703161945912,0.2356419142276738,-0.17758060533891487,0.0,True,0.0,0.0,0.0,0.0
256,0.0794722706486373,0.023159292913524983,0.016128813166278844,1.7750854689033946,0.14213074283067273,-0.08172720101060632,0.0,False,0.0,0.0,0.0,0.0
257,-0.02557195881303335,-0.09725253752257246,-0.002411248004643489,0.40589903057021576,0.18742070219480805,-0.04202078708657085,0.0,True,0.0,0.0,0.0,0.0
258,-0.07353236225995627,-0.005515485207059931,-0.0424094957326196,4.729811054124644,0.014243708286167738,-0.21220994649874286,0.0,False,0.0,0.0,0.0,0.0
259,0.05967880349140856,0.010495274717907352,-0.000257073073776284,2.664848110064328,0.05040029107693144,0.028783624282926856,0.0,False,0.0,0.0,0.0,0.0
260,0.0799659725910595,-0.008356203249453253,-0.02387074227571186,10.11586225066425,0.3840188881715837,0.0,0.0,False,0.0,1.0,1.0,0.0
267,-0.06258754911437439,-0.043404259266026535,0.0014960669630497045,9.915536208538583,0.07841432798244494,-0.1184292703586296,0.0,False,0.0,1.0,0.0,0.0
268,0.0645762762412614,-0.01206782050147454,0.010375061585056907,0.8069726727519371,0.2509262540965237,-0.033316337228608266,0.0,False,0.0,0.0,0.0,0.0
270,0.07750347854815735,-0.026250705439461928,0.020939901017457543,3.9158989887157167,0.13879038215481146,0.0,0.0,False,0.0,0.0,0.0,0.0
271,0.03847213789676051,0.004133684314601995,0.026274381274889395,11.399743452234366,0.7377555225149143,-0.13860957746890007,0.0,False,0.0,1.0,1.0,0.0
272,0.045279054701128495,0.013180132937900121,0.03343617273059407,14.451467725796073,0.4045866109764921,0.1581663195070859,0.0,False,0.0,1.0,1.0,0.0
273,-0.06419886211702812,-0.026126662272043983,-0.052101465998272416,4.86112988547681,0.7523896471800108,0.0,0.0,False,0.0,0.0,1.0,0.0
279,-0.030907187565208737,0.00577366574160273,0.002785246200048907,0.7148898255712267,0.10115687486261536,-0.17478172099492473,0.0,False,0.0,0.0,0.0,0.0
280,0.04905450506149483,-0.008795673324138397,0.002208569321719048,9.15004276608341,0.03482970531585451,0.39956800645029134,0.0,False,0.0,1.0,0.0,1.0
281,0.03241834731300297,-0.018602938944806132,0.008785484972800805,1.3345363064738236,0.05448302187555958,-0.19471886251063952,0.0,False,0.0,0.0,0.0,0.0
282,-0.012413454730649474,-0.028942849851425638,-0.056997301928073126,24.43248475016731,0.8613078816799259,-0.15479641927128174,0.0,False,0.0,1.0,1.0,0.0
283,0.07683996048160409,-0.03372346143675836,-0.001465159406544456,17.225393329035562,0.7430382714200654,-0.1353164929121316,0.0,False,0.0,1.0,1.0,0.0
284,-0.0707263249574358,-0.07183830753928983,0.02621773694588346,5.419586124568991,0.9166755121950702,-0.19953146877508365,0.0,True,0.0,1.0,1.0,0.0
285,0.07420270687089531,0.007308734443246691,0.04882102381116616,5.598576572673683,0.3661505289206445,-0.07279631972969577,0.0,False,0.0,1.0,1.0,0.0
286,0.08073531332099589,0.0007294127300675003,-0.04694896527649341,1.749755858147446,0.17569121296611762,0.3396710816751303,0.0,False,0.0,0.0,0.0,0.0
287,0.08205332278454287,0.046591893515611014,0.06244195097860465,2.0132910626558584,0.1973989814434572,-0.1501126795595541,0.0,False,1.0,0.0,0.0,0.0
288,0.06675957977467471,-0.010612138055988315,-0.0439736950049219,1.7141568989100977,0.16763118525556794,0.38916115077593255,0.0,False,0.0,0.0,0.0,1.0
289,0.009738605517992672,0.01963891259619405,-0.06405640806953608,2.9955465887951767,0.5971037959121624,0.0,0.0,False,0.0,0.0,1.0,0.0
290,-0.0470328716113225,0.015005893629575088,0.007558881044686873,4.094003356719401,0.4108062012913243,-0.08790775859573265,0.0,False,0.0,0.0,1.0,0.0
291,-0.062433337713434324,-0.028613058653498405,-0.06995990423562831,3.5997991421784925,0.23971278196569445,-0.20331011350868802,0.0,False,0.0,0.0,0.0,0.0
293,0.09873162948153634,0.009228441183482351,-0.03093000099962568,4.418674573299374,0.5863969916762015,-0.09452022239545137,1.0,False,0.0,0.0,1.0,0.0
294,-0.051365800865895435,-0.013416777682748323,-0.03728285505851773,3.3574857693231337,0.511208203188955,-0.07174171669075606,0.0,False,0.0,0.0,1.0,0.0
295,0.04686180161509645,-0.04126545364755717,0.10537034346764873,6.5496207694251325,0.0691141699938004,0.4122267992169724,0.0,False,1.0,1.0,0.0,1.0
296,0.016039903159277617,0.00966560413789112,0.0002782525765280129,3.9256753942193163,0.14757975935132978,-0.21873493315070225,0.0,False,0.0,0.0,0.0,0.0
297,0.06985945706220888,0.003121584247957612,-0.01731339884466755,2.2938442920631363,0.09438404687742644,0.03604299850489419,0.0,False,0.0,0.0,0.0,0.0
298,-0.1242255311208196,0.0075364971767266625,-0.011612236315226765,4.7436179916307335,0.026955870800863826,-0.064333036723107,0.0,False,0.0,0.0,0.0,0.0
299,0.04556436223595057,0.0032822965754545803,-0.012866599504158492,0.34894887807450314,0.1119039224467344,-0.09817571063206633,0.0,False,0.0,0.0,0.0,0.0
300,-0.0045620111016704545,-0.01694035670855683,0.03224125648419784,4.191576444851942,0.5802945387121319,-0.019342467857688672,0.0,False,0.0,0.0,1.0,0.0
301,-0.08132920933829632,0.003931296889041189,-0.05085424035753658,7.005263233958447,0.7071458240710409,-0.05688092349091321,0.0,False,0.0,1.0,1.0,0.0
309,0.02880801577901809,0.033521243560004715,-0.017090337529020474,8.62850664554721,0.8368347428004966,0.0740635464617062,0.0,False,0.0,1.0,1.0,0.0
310,-0.0582730599382276,-0.013368327680493316,-0.00014057829565610326,1.0046358601273675,0.12238619824246685,-0.031699006977130566,0.0,False,0.0,0.0,0.0,0.0
311,-0.1479891665989154,-0.019639012928536502,-0.017809112788589425,6.759741073953023,0.7390289072923997,-0.1146806779920292,0.0,False,0.0,1.0,1.0,0.0
312,-0.0011137791309710657,-0.029161824111890264,0.010790452436880685,5.379910208413493,0.8963422360955475,0.11841447402862815,0.0,False,0.0,1.0,1.0,0.0
313,0.09956786831735877,-0.042070942593912086,-0.010665172946099623,23.653157306350607,0.499645296153608,0.0588273429895122,1.0,False,0.0,1.0,1.0,0.0
314,-0.10833820121949944,-0.009184672110739943,-0.029803293329886755,1.7257996321447815,0.05589613671590762,-0.05523164642610282,0.0,False,0.0,0.0,0.0,0.0
315,0.07240333361686146,-0.01377250381619763,0.022777411216742642,1.2553171544972193,0.4296256117940155,-0.014904616387256375,0.0,False,0.0,0.0,1.0,0.0
316,0.010744728618064631,-0.0002937274684991475,-0.0007936799366978434,2.738110097490098,0.18591337454121248,-0.14077885462548495,0.0,False,0.0,0.0,0.0,0.0
317,0.06190275219803861,0.0014332006390780387,-0.032071631069787415,2.54454878459939,0.2421264302003127,-0.03249138797282794,0.0,False,0.0,0.0,0.0,0.0
318,0.03339712469979165,-0.01443469608065231,0.01902382691835654,3.861227474055239,0.38841485257536335,-0.16448854885702238,0.0,False,0.0,0.0,1.0,0.0
319,0.057732843920754964,-0.027961708867858568,-0.03329238989218022,2.6634903629081004,0.6038738392730988,-0.14998662752359015,0.0,False,0.0,0.0,1.0,0.0
320,0.050911332573016,-0.046430524796061134,-0.012015904413423987,1.1957567257679471,0.2774407278365569,-0.2410484949500689,0.0,False,0.0,0.0,0.0,0.0
321,0.0172680141242656,-0.03259436151713753,-0.056151448382548416,1.0229114081484092,0.28754207771813983,-0.2309216853109657,0.0,False,0.0,0.0,0.0,0.0
322,0.0407504895607805,0.017866700105212126,-0.025548036763788026,1.927483462006789,0.3306580494382517,0.0,0.0,False,0.0,0.0,1.0,0.0
323,-0.09301953112136783,-0.06040413592516405,0.006961627782925746,6.555755034239131,0.19962124997819453,-0.11554805673600405,0.0,True,0.0,1.0,0.0,0.0
324,0.05882787041418736,-0.03982710816699294,0.1170955033166336,1.0370464134305564,0.4645804157375237,-0.2050447163268187,0.0,False,1.0,0.0,1.0,0.0
325,-0.1172742694030212,-0.00011240121577386577,-0.1324145490623882,5.153438637090222,0.3541396778976729,-0.14949390006421487,0.0,False,0.0,1.0,1.0,0.0
326,0.02693156058490444,-0.01804140926639329,-0.06538554319632875,1.8734655865852927,0.08523569904886404,0.2858285415660952,0.0,False,0.0,0.0,0.0,0.0
327,-0.0046500353928014045,0.010196373033439158,-0.03171035315346805,2.8730870673321878,0.24700139864717,-0.25204912793340056,0.0,False,0.0,0.0,0.0,0.0
328,-0.03714077075259907,0.008800183131116326,-0.011225629307716931,2.5499952536467005,0.2809888008417933,-0.04030345765717872,0.0,False,0.0,0.0,0.0,0.0
329,0.17802282025662947,-0.05307001265834119,0.1296840035533241,2.2500959896437447,0.1185487875467092,-0.08499072956383669,1.0,False,1.0,0.0,0.0,0.0
330,0.008496882842187704,-0.0051153025497147064,0.00917776695403132,2.042178703561492,0.1556588415886613,-0.13618681381288245,0.0,False,0.0,0.0,0.0,0.0
331,0.19100766999407506,0.004191961419251859,0.05035526526393076,4.548575551901464,0.3675462708505449,0.0,1.0,False,0.0,0.0,1.0,0.0
332,0.13994249875757034,0.03193410846385385,0.04068399982634226,0.8155240159075409,0.36506789340310736,0.0,1.0,False,0.0,0.0,1.0,0.0
333,0.10033018039726886,0.006169368498013965,0.0024889765771296,1.030118554424018,0.5804815778023861,-0.1622326038931952,1.0,False,0.0,0.0,1.0,0.0
334,0.047053401541550056,-0.002691843497544654,0.03885720081851711,3.9766865028181546,0.10938272420726626,0.07878667387277699,0.0,False,0.0,0.0,0.0,0.0
335,-0.002852963908751414,0.012650815961016587,-0.003957268855282338,3.6305714492036585,0.5059031679159836,0.034489083177368665,0.0,False,0.0,0.0,1.0,0.0
337,-0.0365538897418634,0.00747630605191286,0.02693070323713068,0.9298472710632224,0.18832676695028805,0.05771806071951852,0.0,False,0.0,0.0,0.0,0.0
338,0.013363530494438437,-0.0064482571080225065,0.009565548185794722,2.773296187008924,0.12820334110571865,0.040111821283218885,0.0,False,0.0,0.0,0.0,0.0
339,-0.030083713769665694,-0.020134223612855443,0.03729555994762,1.2925796356899026,0.2673675893808355,0.19047128918479064,0.0,False,0.0,0.0,0.0,0.0
340,0.06932399375824341,-0.021666948159010938,0.06239377215991465,2.6345800880374006,0.5114628688604056,-0.1871600917746616,0.0,False,1.0,0.0,1.0,0.0
341,0.08360460638576694,0.03045151181881732,0.039767027637068623,1.2818123420961858,0.4797525072794371,-0.09770491871993793,1.0,False,0.0,0.0,1.0,0.0
342,-0.05509631695613725,0.0198788460079968,-0.011155707446093236,8.809096904109621,0.5554302780552416,0.20712596605561265,0.0,False,0.0,1.0,1.0,0.0
343,0.11603737712062025,-0.023438988101731943,0.028430261546137037,6.376483729354397,0.046867452770897336,-0.0023621258866528203,1.0,False,0.0,1.0,0.0,0.0
344,-0.23342664701970306,-0.012571991202939505,-0.053924458019920976,2.9216810000438467,0.11693951808163182,-0.10578776212335164,0.0,False,0.0,0.0,0.0,0.0
345,-0.029137915570638107,-0.0065686178695345855,0.0046662241348080225,1.5496346740223217,0.2546646787402242,-0.1453337422197689,0.0,False,0.0,0.0,0.0,0.0
346,-0.0956100107097486,-0.0020927910323174643,-0.03846986213682108,3.2723421729054483,0.0886634761905853,-0.11875525018504245,0.0,False,0.0,0.0,0.0,0.0
347,-0.06172081218366882,-0.008783625977274508,-0.04977238327231119,4.098183455409957,0.21695870108742016,-0.2486750977935045,0.0,False,0.0,0.0,0.0,0.0
348,0.16614142680529553,-0.009317255984927934,0.027021097428707563,5.510736705926019,0.10684162987842673,-0.02869196852295992,1.0,False,0.0,1.0,0.0,0.0
350,0.040891099769420416,-0.03726002235571961,0.03520743245193417,0.954356516006978,0.5661488548416099,-0.05334168453436243,0.0,False,0.0,0.0,1.0,0.0
351,0.009892727564137206,0.0253390965371528,0.02408316194665676,3.973557417912332,0.8694759379171132,0.0465400617784385,0.0,False,0.0,0.0,1.0,0.0
352,0.07050699256739537,0.005166843273150142,-0.00771219243051508,2.2606208862486907,0.6429385440325202,-0.09112502209695084,0.0,False,0.0,0.0,1.0,0.0
353,-0.05019603688303199,-0.03121471926451962,0.016639030214996967,1.1493620260196205,0.38792548358479423,-0.1025676484973157,0.0,False,0.0,0.0,1.0,0.0
354,-0.005309388775641428,0.07003837786384995,-0.016673842715354697,1.3708765083645045,0.4476001019652031,0.17592770382381145,0.0,True,0.0,0.0,1.0,0.0
